product_id,Type,air_temp,process_temp,speed,torque,tool_wear,air_temp_phase,process_temp_phase,speed_phase,torque_phase,tool_wear_phase,in_pocket,target_real,target
L54953,L,300.3,311.4,1759,24.8,34,0.310687,2.01832,2.57752,-2.72686,-2.09679,0,0,0
L54954,L,300.3,311.5,1634,31.9,36,0.309495,2.12876,1.78691,-1.8199,-2.0273,0,0,0
L54955,L,300.3,311.5,1663,33.6,38,0.278052,2.11035,2.03239,-1.49144,-2.00596,0,0,0
M22636,M,300.3,311.5,1445,47.3,40,0.304195,2.17616,-1.16227,1.6807,-1.99613,0,0,0
L54957,L,300.3,311.5,1695,25.6,43,0.242368,2.12613,2.26835,-2.66077,-1.8576,0,0,0
L54958,L,300.4,311.6,1517,39,45,0.337214,2.20842,0.247656,-0.266726,-1.7582,0,0,0
L54959,L,300.5,311.7,1811,26.8,47,0.545484,2.30034,2.72668,-2.56832,-1.7202,0,0,0
L54960,L,300.4,311.6,1815,23.5,49,0.366058,2.20337,2.69851,-2.82705,-1.69109,0,0,0
L54961,L,300.4,311.7,1513,40,51,0.355098,2.31626,0.173605,-0.0186639,-1.61454,0,0,0
M22642,M,300.4,311.6,1518,36.4,53,0.333222,2.17068,0.250645,-0.886594,-1.59371,0,0,0
L54963,L,300.3,311.5,1667,28.8,56,0.294389,2.17321,2.07445,-2.33454,-1.48322,0,0,0
L54964,L,300.3,311.5,1403,60.1,58,0.250129,2.17159,-1.92865,2.99371,-1.45923,1,0,1
L54965,L,300.2,311.5,1383,42.1,60,0.0680095,2.14209,-2.27601,0.478229,-1.34234,0,0,0
L54966,L,300.3,311.5,1466,46.2,62,0.284837,2.14523,-0.75765,1.44033,-1.30408,0,0,0
L54967,L,300.3,311.5,1378,47.5,64,0.223136,2.16111,-2.31647,1.75573,-1.23685,0,0,0
M22648,M,300.2,311.5,1547,40.9,66,0.0849355,2.10745,0.750052,0.206976,-1.2034,0,0,0
L54969,L,300.2,311.5,1495,38.5,69,0.0900125,2.11117,-0.1122,-0.366016,-1.09407,0,0,0
L54970,L,300.1,311.4,1729,29.3,71,-0.0107856,2.09227,2.44037,-2.23926,-1.05862,1,0,0
L54971,L,300.1,311.4,1418,47.7,73,0.0284059,2.0478,-1.69147,1.74977,-0.976201,0,0,0
H37206,H,300.1,311.4,1485,40.4,75,0.0139637,2.06013,-0.324603,0.110484,-0.909786,0,0,0
L54973,L,300.1,311.5,1434,40.8,80,0.00548861,2.11495,-1.39871,0.174178,-0.776195,0,0,0
M22654,M,300.2,311.6,1415,55.8,82,0.0551011,2.17427,-1.72526,2.8051,-0.728882,0,0,0
H37209,H,300.1,311.6,1674,29.6,85,-0.00861521,2.17362,2.15906,-2.2114,-0.667751,0,0,0
L54976,L,300.1,311.5,1454,52.4,90,0.00949979,2.14863,-0.957536,2.51798,-0.509592,0,0,0
L54977,L,300,311.4,1476,39,92,-0.0592028,2.06795,-0.53416,-0.270976,-0.447909,0,0,0
L54978,L,300,311.5,1812,28.3,94,-0.0784819,2.08643,2.72556,-2.40486,-0.399021,0,0,0
L54979,L,300,311.4,1374,41.9,96,-0.0781958,2.02332,-2.35523,0.456182,-0.325903,0,0,0
M22660,M,300.1,311.4,1524,40.6,98,0.0176873,1.97351,0.319154,0.140034,-0.315527,0,0,0
L54981,L,300,311.4,1383,49.6,101,-0.10863,1.94331,-2.28735,2.10238,-0.18425,0,0,0
L54982,L,299.9,311.3,1429,58.2,103,-0.0808511,1.90801,-1.47311,2.94473,-0.146082,0,0,0
M22663,M,299.8,311.3,1517,41.2,105,-0.253883,1.89237,0.232686,0.245371,-0.115373,0,0,0
M22664,M,299.9,311.4,1480,44.9,108,-0.123995,1.97104,-0.442077,1.15944,0.0190457,0,0,0
L54985,L,299.9,311.4,1706,28.8,111,-0.136436,1.96825,2.33522,-2.3153,0.109461,0,0,0
L54986,L,300,311.5,1349,48.6,113,-0.0500705,2.0663,-2.66368,1.93457,0.177182,0,0,0
M22667,M,300,311.5,1451,49,115,-0.0989234,2.11987,-0.964506,2.03573,0.231912,0,0,0
L54988,L,299.9,311.4,1627,36.7,118,-0.1201,1.96251,1.72431,-0.861482,0.29627,0,0,0
M22669,M,300,311.4,1537,35.4,120,-0.106609,1.97613,0.566051,-1.11176,0.37732,0,0,0
L54990,L,300.1,311.5,2218,17,123,0.0274939,2.12442,3.09112,-3.04017,0.421617,0,0,0
M22671,M,300,311.4,1466,39,125,-0.0909882,1.97792,-0.703082,-0.247427,0.527043,0,0,0
L54992,L,300,311.5,1666,32,128,-0.0869885,2.13263,2.05195,-1.78247,0.558935,0,0,0
L54993,L,300,311.5,1455,41.7,130,-0.0676092,2.12776,-0.950598,0.395007,0.609579,0,0,0
L54994,L,300,311.4,1927,24.6,132,-0.112596,2.00717,2.92805,-2.7244,0.70997,0,0,0
M22675,M,299.9,311.3,1703,28.4,134,-0.120139,1.89406,2.32771,-2.39085,0.778486,0,0,0
L54996,L,299.8,311.2,1533,35.9,137,-0.209411,1.79344,0.511413,-1.00632,0.857267,0,0,0
H37231,H,299.8,311.3,1785,25.4,139,-0.202782,1.90258,2.62022,-2.71203,0.93987,0,0,0
L54998,L,299.8,311.2,2142,16.6,144,-0.198372,1.81474,3.06462,-3.10829,1.07057,0,0,0
L54999,L,299.8,311.2,1369,46.2,146,-0.167609,1.81862,-2.40377,1.43412,1.08608,0,0,0
M22680,M,299.8,311.2,1706,29.2,148,-0.196399,1.79442,2.31951,-2.27196,1.13427,0,0,0
L55001,L,299.9,311.3,1802,24.4,151,-0.144946,1.88168,2.67462,-2.76712,1.22242,0,0,0
H37236,H,299.9,311.3,1413,41.8,153,-0.163078,1.89711,-1.753,0.4295,1.31119,0,0,0
L55003,L,300,311.3,1484,53.2,158,-0.102688,1.89479,-0.359296,2.57301,1.4049,0,0,0
L55004,L,299.9,311.3,1535,38.1,160,-0.126645,1.90362,0.539445,-0.500776,1.52029,0,0,0
M22685,M,299.9,311.2,1579,35.5,162,-0.106254,1.79982,1.22918,-1.11818,1.58112,0,0,0
L55006,L,299.8,311.1,1300,64.2,165,-0.225136,1.57722,-2.98602,3.09449,1.66639,0,0,0
M22687,M,299.8,311.1,1452,44.3,167,-0.187195,1.58991,-0.946094,1.00191,1.69267,0,0,0
M22688,M,299.8,311.1,1562,35.7,170,-0.211192,1.54286,0.931168,-1.04842,1.78409,0,0,0
L55009,L,299.8,311.2,1664,28.3,173,-0.180138,1.82769,2.04008,-2.40296,1.86853,0,0,0
H37244,H,299.9,311.2,1495,35.8,175,-0.145485,1.77969,-0.126993,-1.05203,1.91236,0,0,0
M22691,M,300,311.4,1533,42.6,180,-0.102256,2.00892,0.558464,0.615188,2.06828,0,0,0
L55012,L,300,311.4,1484,37,183,-0.0927816,1.99618,-0.340765,-0.728293,2.11345,0,0,0
L55013,L,300,311.4,1604,38.7,185,-0.0921404,1.97923,1.50293,-0.322455,2.22839,0,0,0
L55014,L,300,311.4,1483,45.6,187,-0.13727,2.01135,-0.44501,1.3228,2.27996,0,0,0
L55015,L,300.1,311.5,1549,34.7,189,0.0276685,2.12402,0.746366,-1.27393,2.31404,0,0,0
L55016,L,300.1,311.4,1604,35,191,-0.0028439,1.99235,1.53307,-1.23606,2.38603,0,0,0
L55017,L,300.2,311.5,1685,31,193,0.0807263,2.15208,2.17845,-1.95303,2.45616,1,0,0
L55018,L,300.2,311.6,1372,49.2,195,0.0656743,2.21715,-2.36955,2.00027,2.46638,0,0,0
L55019,L,300.3,311.6,1374,47.4,197,0.230325,2.20801,-2.38396,1.67361,2.5857,0,0,0
L55020,L,300.2,311.6,1606,31,199,0.0862283,2.27909,1.49089,-1.98109,2.61659,0,0,0
L55021,L,300.1,311.5,1471,47.2,201,0.029631,2.11473,-0.576896,1.64197,2.66497,0,0,0
L55022,L,300.1,311.5,1659,31.1,203,0.00528343,2.08921,1.99198,-1.98799,2.7231,0,0,0
M22703,M,300.1,311.7,1400,48.5,205,0.0515057,2.29084,-2.00559,1.92428,2.80786,0,0,0
L55024,L,300.1,311.7,1503,42.6,208,0.0483977,2.2856,0.0172785,0.630173,2.83646,0,0,0
L55025,L,300.2,311.8,1798,23.2,210,0.0848896,2.40485,2.65042,-2.80452,2.9096,0,0,0
M22706,M,300.2,311.6,1608,35,212,0.0575989,2.2559,1.53527,-1.2295,2.93152,1,0,1
L55027,L,300.2,311.6,1322,50.9,215,0.102159,2.25222,-2.88329,2.29853,2.97981,0,0,0
H37262,H,300.2,311.6,1547,37.7,217,0.153984,2.27616,0.744996,-0.563173,3.01929,0,0,0
M22709,M,300.3,311.7,1374,47.9,222,0.212337,2.30455,-2.38572,1.81554,3.12838,0,1,1
M22710,M,300.3,311.7,1447,36.8,0,0.281735,2.36094,-1.08907,-0.761626,-3.08675,0,0,0
L55031,L,300.4,311.7,1373,47.2,3,0.312927,2.35106,-2.41392,1.65962,-3.02152,0,0,0
L55032,L,300.3,311.7,1515,37.5,5,0.258352,2.2683,0.210999,-0.606035,-2.9967,0,0,0
L55033,L,300.3,311.7,1317,56.5,7,0.29379,2.314,-2.90848,2.85809,-2.89568,0,0,0
L55034,L,300.3,311.8,1551,37.2,9,0.286934,2.36214,0.761788,-0.668818,-2.83318,0,0,0
M22715,M,300.3,311.8,1592,32.1,11,0.304854,2.38458,1.33555,-1.79493,-2.83803,0,0,0
L55036,L,300.4,311.8,1433,42.2,14,0.356834,2.41399,-1.38066,0.528155,-2.67906,0,0,0
L55037,L,300.5,311.9,1432,43.1,16,0.448481,2.51669,-1.41509,0.730177,-2.62242,0,0,0
L55038,L,300.5,311.9,1350,51.7,18,0.475521,2.51882,-2.65575,2.44408,-2.59481,1,0,0
M22719,M,300.5,311.9,1370,44.8,20,0.472626,2.50394,-2.45199,1.15187,-2.53495,0,0,0
L55040,L,300.5,312,1415,44.6,23,0.501612,2.59956,-1.73105,1.08309,-2.43399,0,0,0
L55041,L,300.5,312,1498,42.9,25,0.476594,2.56029,-0.0670241,0.687067,-2.39521,0,0,0
M22722,M,300.5,312,1382,54.1,27,0.489244,2.54256,-2.23825,2.66797,-2.29033,0,0,0
M22723,M,300.5,311.9,1511,44.5,30,0.477821,2.4862,0.126732,1.06943,-2.23742,0,0,0
L55044,L,300.5,311.9,1330,59.5,33,0.470626,2.52731,-2.87832,2.96912,-2.14858,0,0,0
L55045,L,300.5,311.9,1383,50.5,35,0.47459,2.52942,-2.24262,2.21968,-2.07978,1,0,1
L55046,L,300.5,311.9,1431,49.4,37,0.462508,2.52247,-1.41234,2.07411,-2.01301,0,0,0
L55047,L,300.5,312,1461,38.1,39,0.453252,2.54857,-0.829147,-0.451589,-1.96235,0,0,0
H37282,H,300.4,311.9,1438,46.7,41,0.357673,2.52774,-1.28515,1.55132,-1.91921,0,0,0
M22729,M,300.5,312,1779,27.7,46,0.474398,2.57761,2.63117,-2.4664,-1.77629,1,0,0
M22730,M,300.6,312.1,1293,52.3,49,0.596228,2.62118,-3.08934,2.45884,-1.70813,0,0,0
L55051,L,300.6,312.2,1308,54.7,52,0.63883,2.68094,-2.98284,2.71617,-1.61782,0,0,0
L55052,L,300.6,312.3,1532,37.2,54,0.598807,2.73519,0.492935,-0.686939,-1.50462,0,0,0
L55053,L,300.7,312.4,1470,38.6,56,0.902571,2.77647,-0.617869,-0.364606,-1.4847,1,0,1
L55054,L,300.7,312.3,1548,37.9,58,0.853147,2.73948,0.741247,-0.502445,-1.44103,1,0,0
L55055,L,300.7,312.3,1898,24,60,0.863381,2.76856,2.87573,-2.77607,-1.3557,0,0,0
H37290,H,300.7,312.2,1335,49,62,0.876593,2.68535,-2.77952,2.00019,-1.2936,1,0,0
L55057,L,300.7,312.3,1420,53.8,67,0.860604,2.78549,-1.64288,2.67173,-1.16644,1,0,1
L55058,L,300.7,312.3,1418,49,69,0.874252,2.7239,-1.68519,1.99752,-1.07987,1,0,0
M22739,M,300.8,312.3,1535,40.3,71,0.918055,2.75077,0.556774,0.0592984,-1.07471,0,0,0
H37294,H,300.7,312.4,1457,47.2,74,0.882659,2.76835,-0.883254,1.66339,-1.01256,0,0,0
L55061,L,300.8,312.4,1493,39.1,79,0.968279,2.77744,-0.211535,-0.218186,-0.813729,1,0,0
H37296,H,300.7,312.3,1670,27.3,81,0.900848,2.76574,2.08764,-2.49467,-0.738293,1,0,0
H37297,H,300.7,312.3,1446,45.4,86,0.908243,2.75789,-1.12095,1.2539,-0.610933,1,0,0
L55064,L,300.8,312.4,1465,59.1,91,0.954446,2.80383,-0.771814,2.96008,-0.488507,1,1,1
L55065,L,300.7,312.3,1590,36.3,93,0.879334,2.7399,1.32462,-0.905797,-0.405949,0,0,0
M22746,M,300.6,312.2,2174,18.5,95,0.616023,2.68372,3.05652,-3.03277,-0.363223,0,0,0
L55067,L,300.7,312.4,1590,37.9,98,0.879698,2.82275,1.33695,-0.496942,-0.314052,0,0,0
L55068,L,300.7,312.3,1577,33.2,100,0.873251,2.72879,1.19373,-1.56566,-0.228888,1,0,1
M22749,M,300.7,312.4,1371,61.7,102,0.901377,2.7957,-2.41313,3.04309,-0.150305,1,0,1
L55070,L,300.8,312.4,1767,25.6,105,0.919727,2.83325,2.58065,-2.6606,-0.0960589,0,0,0
L55071,L,300.8,312.5,1517,39.2,107,0.967897,2.81665,0.22164,-0.187964,-0.00495867,1,0,0
M22752,M,300.9,312.6,1555,40.6,109,1.06277,2.84255,0.861786,0.167719,0.0107801,1,0,1
L55073,L,300.9,312.7,1416,43.8,112,1.03041,2.91213,-1.74264,0.867767,0.137178,1,0,0
M22754,M,300.8,312.6,1588,35.6,114,0.938493,2.87896,1.30489,-1.07672,0.171648,1,0,0
L55075,L,300.8,312.6,1422,50,117,0.959197,2.85131,-1.60999,2.18616,0.275433,1,0,1
L55076,L,300.8,312.6,1376,53.6,119,0.92561,2.87212,-2.36352,2.60422,0.303845,1,0,1
L55077,L,300.8,312.5,1434,50.7,121,0.891918,2.83891,-1.37392,2.24884,0.381561,0,0,0
L55078,L,300.8,312.5,1423,47.3,123,0.937676,2.85813,-1.57833,1.66857,0.418091,1,0,0
L55079,L,300.9,312.4,1364,52.5,125,1.05938,2.82813,-2.50772,2.51244,0.48497,0,0,0
L55080,L,300.8,312.4,1825,23.8,127,0.93094,2.84859,2.75477,-2.8055,0.555869,0,0,0
L55081,L,300.8,312.4,1365,44.5,129,0.943219,2.8221,-2.47271,1.04417,0.613144,1,0,1
M22762,M,300.7,312.3,1430,47.2,131,0.75122,2.72257,-1.43016,1.64989,0.682303,0,0,0
L55083,L,300.8,312.3,1435,44.8,134,0.92379,2.70254,-1.32655,1.14255,0.756516,1,0,0
M22764,M,300.8,312.4,1811,25.1,136,0.884846,2.82077,2.7207,-2.69549,0.808652,0,0,0
M22765,M,300.8,312.4,1465,43.7,139,0.90272,2.82819,-0.735138,0.867997,0.901212,1,0,0
L55086,L,300.9,312.4,1372,51,142,1.07626,2.82059,-2.40008,2.31688,1.00713,0,0,0
L55087,L,300.8,312.3,1858,26.3,144,0.899781,2.69738,2.82126,-2.61359,1.07179,1,0,0
L55088,L,300.7,312.3,1715,26.8,146,0.721487,2.71362,2.38285,-2.57041,1.0683,1,0,1
L55089,L,300.7,312.2,1590,38.5,148,0.743517,2.68052,1.32786,-0.39483,1.13642,0,0,0
M22770,M,300.8,312.2,1664,25.7,150,0.891039,2.64069,2.07471,-2.66656,1.2357,1,0,1
L55091,L,300.7,312.1,1512,36.9,153,0.744964,2.66374,0.161116,-0.790642,1.28505,1,0,1
L55092,L,300.7,312.1,1498,44,155,0.750004,2.59947,-0.121931,0.985333,1.39244,1,0,1
L55093,L,300.7,312.1,1395,41.9,157,0.735972,2.66279,-2.09942,0.440877,1.45498,1,0,1
H37328,H,300.7,312.1,1490,43.1,159,0.788263,2.64901,-0.221547,0.733903,1.50577,0,0,0
H37329,H,300.8,312.1,1527,35.1,164,0.903354,2.5876,0.437118,-1.19028,1.62268,1,0,0
L55096,L,300.8,312.1,1512,37.1,169,0.904214,2.64624,0.146418,-0.725894,1.74626,0,0,0
L55097,L,300.9,312.1,1474,42.4,171,1.06552,2.65477,-0.548918,0.537771,1.79967,1,0,0
L55098,L,300.8,312.1,1505,41.3,173,0.88869,2.63307,0.0598459,0.292375,1.86924,0,0,0
L55099,L,300.8,312,1496,40,175,0.894877,2.55148,-0.107535,-0.0109294,1.90448,1,0,0
L55100,L,300.8,312,1382,49.3,177,0.894796,2.59645,-2.28749,2.05206,2.02273,1,0,0
L55101,L,300.7,311.9,1419,47.7,179,0.768478,2.53471,-1.66095,1.78663,2.05092,0,0,0
L55102,L,300.7,311.9,1462,39.7,181,0.787085,2.50132,-0.797982,-0.121868,2.12463,1,0,1
M22783,M,300.8,312,1450,45,183,0.975946,2.5845,-0.984101,1.2019,2.14601,1,0,1
H37338,H,300.7,311.9,1389,46.5,186,0.769575,2.49257,-2.14079,1.49832,2.25975,0,0,0
M22785,M,300.7,311.9,1697,28.2,191,0.778474,2.48458,2.2977,-2.36624,2.4121,1,0,0
L55106,L,300.7,311.9,1335,57.1,194,0.786861,2.51467,-2.79103,2.86817,2.50551,0,1,1
L55107,L,300.7,311.9,1476,42,196,0.761004,2.52214,-0.496963,0.475643,2.52886,0,0,0
L55108,L,300.6,311.7,1497,43.6,198,0.642472,2.29978,-0.12006,0.882804,2.61587,1,0,1
M22789,M,300.6,311.6,1669,29.2,200,0.6207,2.22267,2.11179,-2.26296,2.65605,0,0,0
L55110,L,300.6,311.6,1455,48,203,0.591037,2.23014,-0.931897,1.8434,2.75245,0,0,0
L55111,L,300.7,311.7,1499,38.4,205,0.778306,2.27347,-0.0673118,-0.369978,2.78576,0,0,0
L55112,L,300.7,311.8,1478,41.9,207,0.752986,2.46325,-0.501409,0.430955,2.83789,0,0,0
L55113,L,300.8,311.8,1928,21.8,209,1.01468,2.45544,2.93108,-2.9293,2.91834,0,0,0
M22794,M,300.8,311.9,1621,28.3,211,1.03436,2.51904,1.67571,-2.34959,2.91456,0,0,0
M22795,M,300.8,311.9,1356,44.3,214,1.02709,2.51982,-2.60309,1.00256,2.94376,0,0,0
L55116,L,300.8,311.7,1490,46.4,217,1.0315,2.25875,-0.220019,1.48289,3.01182,0,0,0
L55117,L,300.8,311.7,1578,31.4,219,1.0133,2.30443,1.20057,-1.86249,3.0338,0,0,0
L55118,L,300.8,311.7,1681,31.3,221,0.992306,2.30024,2.17058,-1.91956,3.03619,1,0,0
L55119,L,300.8,311.8,1417,43.4,223,0.994266,2.45741,-1.67714,0.796612,3.05461,1,0,0
M22800,M,300.7,311.7,1532,40,0,0.71768,2.33462,0.46786,-0.0530559,-3.13499,0,0,0
M22801,M,300.7,311.7,1499,38.9,3,0.743215,2.30487,-0.0794551,-0.300167,-3.01263,0,0,0
L55122,L,300.8,311.7,1432,45.8,6,0.984684,2.30038,-1.41631,1.36811,-2.94706,0,0,0
L55123,L,300.8,311.7,1753,29,8,0.991807,2.2763,2.5246,-2.28717,-2.85447,0,0,0
L55124,L,300.8,311.7,1414,49,10,0.994133,2.297,-1.74609,2.01174,-2.85935,0,0,0
L55125,L,300.8,311.7,1655,32.2,12,0.987107,2.298,2.01241,-1.79289,-2.73669,0,0,0
L55126,L,300.8,311.6,1516,35.6,14,0.963168,2.25621,0.229378,-1.09861,-2.71609,1,0,1
L55127,L,300.8,311.7,1426,45.5,16,0.971617,2.30967,-1.53527,1.30575,-2.6245,0,0,0
L55128,L,300.8,311.7,1479,39.4,18,0.975621,2.3085,-0.458645,-0.124895,-2.57451,0,0,0
M22809,M,300.7,311.5,1569,36.4,20,0.787349,2.17884,1.03083,-0.8895,-2.52255,0,0,0
L55130,L,300.8,311.6,1568,36,23,0.937371,2.22478,1.08359,-0.992911,-2.46051,0,0,0
M22811,M,300.9,311.8,1843,24.5,25,1.04569,2.4541,2.80147,-2.77626,-2.36123,1,0,0
M22812,M,300.9,311.9,1480,40.9,28,1.06437,2.49536,-0.405002,0.186454,-2.33239,1,0,1
L55133,L,301,312,1447,36.8,31,1.13323,2.55984,-1.10029,-0.777068,-2.24637,0,0,0
L55134,L,301,311.9,1454,41.9,33,1.13436,2.50516,-0.949789,0.398121,-2.12848,1,0,0
M22815,M,300.9,311.9,1310,56.1,35,1.083,2.4715,-2.97887,2.80714,-2.08618,0,0,0
H37370,H,300.9,311.9,1513,38,38,1.04265,2.51508,0.180488,-0.490398,-1.99714,0,0,0
H37371,H,300.9,311.9,2140,16.5,43,1.09918,2.48323,3.07404,-3.07183,-1.86823,1,0,0
L55138,L,301,312.1,1377,49.9,48,1.14039,2.62269,-2.35241,2.144,-1.68351,1,0,0
L55139,L,301,312.1,1585,32.3,50,1.08751,2.66047,1.24207,-1.73177,-1.66678,0,0,0
H37374,H,301.1,312.2,1491,42.6,52,1.26861,2.6601,-0.214887,0.622296,-1.59779,1,0,1
L55141,L,301,312.2,1264,59,57,1.13958,2.67421,-3.10382,2.98396,-1.47378,1,0,1
L55142,L,301,312.2,1372,47,59,1.12933,2.68811,-2.42945,1.61055,-1.39212,0,0,0
L55143,L,301,312.2,1510,39.9,61,1.13087,2.67473,0.115677,-0.0399419,-1.33354,1,0,0
L55144,L,300.9,312.1,1423,40.2,63,1.04132,2.61204,-1.57429,0.0403829,-1.27004,1,0,1
L55145,L,301.1,312.3,1464,35.3,65,1.26508,2.6898,-0.760199,-1.13213,-1.23334,1,0,1
L55146,L,301,312.2,1602,35.9,67,1.10752,2.69405,1.44596,-1.0267,-1.14978,0,0,0
M22827,M,301,312.2,1629,32.6,69,1.09241,2.73189,1.77831,-1.65337,-1.09784,1,0,0
L55148,L,300.9,312.2,1811,23.2,72,1.06231,2.70061,2.7159,-2.83684,-1.03768,0,0,0
L55149,L,300.9,312.1,1711,28.8,74,1.04213,2.65207,2.37012,-2.31057,-0.976964,0,0,0
M22830,M,300.9,312.1,1297,48.6,76,1.10304,2.61925,-3.05943,1.93546,-0.934151,1,0,0
L55151,L,301,312.1,1405,46.1,79,1.1704,2.6134,-1.89375,1.42132,-0.831791,1,0,0
L55152,L,301.1,312.2,1397,54.9,81,1.23056,2.69237,-2.02467,2.73023,-0.757542,0,0,0
L55153,L,301.1,312.3,1682,29.7,83,1.26942,2.717,2.17371,-2.22559,-0.749935,1,0,0
L55154,L,301.2,312.3,1528,38.4,85,1.29887,2.73511,0.459017,-0.403631,-0.637445,0,0,0
M22835,M,301.2,312.3,1548,38.3,87,1.29932,2.74628,0.751896,-0.451225,-0.573448,0,0,0
H37390,H,301.2,312.4,1395,47.8,90,1.24258,2.81339,-2.01524,1.81948,-0.472565,1,0,1
L55157,L,301.2,312.4,1378,59,95,1.27197,2.82575,-2.32847,2.98031,-0.379954,1,0,0
L55158,L,301.2,312.4,1480,53.5,97,1.27363,2.81675,-0.413611,2.58028,-0.306078,1,0,0
M22839,M,301.2,312.4,1428,36.6,99,1.29082,2.82145,-1.48778,-0.836891,-0.273053,1,0,0
M22840,M,301.2,312.4,1505,39.6,102,1.30191,2.77761,0.0635088,-0.138955,-0.175622,1,0,1
L55161,L,301,312.3,1445,36.4,105,1.14979,2.75481,-1.13746,-0.899262,-0.107966,1,0,1
L55162,L,301,312.3,1488,42.6,107,1.13715,2.7361,-0.262818,0.593807,-0.0204965,0,0,0
L55163,L,301,312.2,1601,33,109,1.15098,2.72757,1.46869,-1.62801,0.0126708,0,0,0
L55164,L,301,312.3,1550,34.9,111,1.13908,2.71698,0.775023,-1.27705,0.0768196,1,0,1
L55165,L,301,312.2,1540,34.1,113,1.12537,2.66882,0.600205,-1.40062,0.13878,1,0,0
L55166,L,301.1,312.3,1587,34.5,115,1.27642,2.7255,1.25844,-1.33228,0.228482,1,0,0
H37401,H,301,312.2,1489,40.3,117,1.14116,2.67447,-0.258763,0.0531488,0.260138,1,0,0
L55168,L,301.1,312.3,1486,34.9,122,1.27096,2.70931,-0.339556,-1.24186,0.413766,0,0,0
L55169,L,301.1,312.4,1430,37.9,124,1.25569,2.77051,-1.42144,-0.537217,0.449351,0,0,0
M22850,M,301.1,312.4,1809,25.1,126,1.31458,2.76916,2.69902,-2.67982,0.550799,0,0,0
L55171,L,301.1,312.3,1534,39,129,1.24632,2.70536,0.52522,-0.246805,0.600199,0,0,0
M22852,M,301.1,312.3,1852,25.9,131,1.29265,2.73169,2.83265,-2.641,0.679093,1,0,0
L55173,L,301.1,312.3,1595,31.9,134,1.28123,2.71809,1.35452,-1.82171,0.71475,1,0,1
L55174,L,301,312.3,1424,43.5,136,1.11517,2.7239,-1.55116,0.84827,0.831962,1,0,0
L55175,L,301,312.2,1776,28.8,138,1.12532,2.64502,2.65043,-2.31398,0.867344,1,0,0
M22856,M,301,312.2,1499,41.5,140,1.09867,2.65049,-0.0511687,0.343619,0.936805,1,0,1
M22857,M,301,312.2,2710,9.7,143,1.1021,2.68926,3.11024,-3.14159,1.0203,1,1,1
L55178,L,300.9,312.1,1359,51.7,146,1.04526,2.63256,-2.55459,2.42479,1.06725,0,0,0
M22859,M,300.9,312.1,1617,31,148,1.07476,2.6728,1.64296,-1.97102,1.13476,1,0,1
M22860,M,300.8,312,1443,53.3,151,0.974003,2.6159,-1.18882,2.55199,1.24743,0,0,0
L55181,L,300.8,312,1374,50.2,154,0.980988,2.60924,-2.39654,2.16047,1.32362,1,0,1
M22862,M,300.9,312.1,1851,23,156,1.0651,2.6691,2.78701,-2.88055,1.35843,0,0,0
M22863,M,300.8,312,1274,67.3,159,0.965222,2.62069,-3.11575,3.10481,1.46769,1,0,1
L55184,L,300.9,312,1533,44,162,1.05497,2.59962,0.486026,0.956631,1.57271,1,0,0
L55185,L,300.8,312,1477,37.3,164,0.994971,2.61571,-0.470563,-0.66644,1.61383,1,0,1
L55186,L,300.9,312.1,1462,46,166,1.02326,2.64766,-0.773972,1.40277,1.68754,0,0,0
M22867,M,301,312.1,1664,28.4,168,1.11869,2.62131,2.06243,-2.39232,1.71712,0,0,0
L55188,L,300.8,311.9,1414,41.1,171,0.956217,2.46546,-1.72932,0.235604,1.79865,1,0,1
H37423,H,300.9,312,2129,17.8,173,1.04874,2.60294,3.08823,-3.0616,1.86376,0,0,0
L55190,L,300.8,311.8,1323,61.1,178,0.972274,2.48526,-2.89165,3.01655,2.00958,1,0,1
L55191,L,300.8,311.8,1427,43.3,180,1.01198,2.4551,-1.4536,0.773869,2.10107,0,0,0
M22872,M,300.9,312,1375,56.1,182,1.05117,2.59139,-2.35133,2.84239,2.13521,1,0,1
M22873,M,300.9,312,1402,50.7,185,1.06362,2.58657,-1.94957,2.28613,2.23919,0,0,0
L55194,L,300.9,312,1500,44.2,188,1.05653,2.62041,-0.0664605,0.984647,2.3287,0,0,0
M22875,M,301,312,1558,37.5,190,1.13085,2.57403,0.932274,-0.629636,2.40697,1,0,0
M22876,M,300.9,312,1447,41.4,193,1.02189,2.57411,-1.06581,0.356904,2.49123,1,0,0
L55197,L,301,312,1518,39.3,196,1.11566,2.58931,0.270776,-0.173167,2.53397,0,0,0
L55198,L,301,311.9,1889,23.5,198,1.12404,2.44931,2.89146,-2.84351,2.59505,1,0,0
L55199,L,301,312.1,1675,30.7,200,1.13217,2.65173,2.11691,-2.01108,2.65828,1,0,1
H37434,H,300.9,312,1720,27.9,202,1.0354,2.55373,2.40283,-2.44833,2.72411,1,0,0
M22881,M,301,312,1499,34.6,207,1.1504,2.61751,-0.0701027,-1.35603,2.85297,0,0,0
L55202,L,300.9,312,1441,43.8,210,1.06931,2.59763,-1.21753,0.899953,2.90109,0,0,0
H37437,H,300.9,312,1397,42.7,212,1.06826,2.61928,-2.00955,0.621173,2.91327,0,0,0
L55204,L,300.9,312,1493,38.7,217,1.06614,2.60721,-0.15288,-0.327009,3.01669,0,0,0
M22885,M,300.8,312,1422,50.7,219,0.947813,2.61539,-1.55216,2.25815,3.04236,1,0,1
